iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
1388,False,0,,,False,invalid_random_target,802
1389,False,63,"(3, 4, 5, 5, 4, 2)",1,False,duplicate,802
1390,False,83,"(5, 6, 5, 4, 4, 2)",2,True,,803
1391,False,65,"(2, 6, 7, 4, 4, 0)",42,True,,804
1392,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,804
1393,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,804
1394,False,0,,,False,invalid_random_target,804
1395,False,70,"(4, 4, 5, 5, 5, 3)",15,True,,805
1396,False,82,"(3, 4, 5, 6, 6, 4)",35,True,,806
1397,False,82,"(7, 5, 5, 5, 4, 6)",4,False,duplicate,806
1398,False,75,"(6, 5, 3, 2, 2, 5)",27,True,,807
1399,False,81,"(5, 5, 5, 5, 1, 8)",7,True,,808
1400,True,65,"(3, 6, 7, 8, 1, 0)",63,False,duplicate,808
1401,False,81,"(8, 4, 6, 2, 6, 3)",3,True,,809
1402,False,62,"(6, 4, 5, 9, 2, 3)",3,True,,810
1403,False,75,"(3, 8, 6, 4, 4, 5)",13,True,,811
1404,True,65,"(4, 6, 7, 8, 1, 1)",57,True,,812
1405,False,63,"(5, 4, 6, 4, 3, 3)",1,True,,813
1406,False,62,"(2, 4, 5, 8, 6, 1)",18,True,,814
1407,False,0,,,False,invalid_random_target,814
1408,False,71,"(5, 4, 6, 4, 3, 3)",4,False,duplicate,814
1409,False,83,"(4, 5, 6, 6, 4, 5)",4,True,,815
1410,False,62,"(3, 4, 5, 5, 3, 1)",2,True,,816
1411,False,38,"(7, 5, 4, 3, 8, 3)",9,True,,817
1412,False,82,"(3, 5, 4, 7, 7, 4)",3,True,,818
1413,False,0,,,False,invalid_random_target,818
1414,False,0,,,False,invalid_random_target,818
1415,False,6,"(3, 5, 7, 8, 1, 3)",2,False,duplicate,818
1416,False,0,,,False,invalid_random_target,818
1417,False,0,,,False,invalid_random_target,818
1418,False,63,"(6, 5, 3, 1, 5, 4)",3,False,duplicate,818
1419,False,80,"(1, 4, 6, 6, 4, 4)",59,True,,819
1420,False,81,"(6, 5, 6, 7, 4, 6)",8,True,,820
1421,True,65,"(3, 7, 7, 8, 1, 3)",27,True,,821
1422,False,0,,,False,invalid_random_target,821
1423,False,0,,,False,invalid_random_target,821
1424,False,0,,,False,invalid_random_target,821
1425,False,0,,,False,invalid_random_target,821
1426,False,0,,,False,invalid_random_target,821
1427,False,82,"(7, 5, 5, 5, 3, 9)",82,True,,822
1428,False,82,"(2, 5, 5, 6, 5, 4)",2,True,,823
1429,False,0,,,False,invalid_random_target,823
1430,False,59,"(6, 7, 7, 8, 6, 2)",22,True,,824
1431,False,79,"(5, 5, 1, 7, 4, 5)",5,True,,825
1432,True,65,"(3, 7, 7, 8, 1, 2)",5,True,,826
1433,False,71,"(5, 5, 6, 7, 6, 2)",2,True,,827
1434,False,0,,,False,invalid_random_target,827
1435,False,83,"(4, 5, 4, 3, 2, 6)",5,True,,828
1436,False,83,"(4, 5, 3, 3, 7, 4)",6,True,,829
1437,False,49,"(6, 6, 7, 7, 4, 2)",4,True,,830
1438,False,38,"(8, 5, 4, 3, 7, 3)",7,True,,831
1439,False,82,"(6, 4, 6, 6, 3, 1)",3,True,,832
1440,False,0,,,False,invalid_random_target,832
1441,False,54,"(6, 6, 6, 8, 4, 6)",6,True,,833
1442,False,0,,,False,invalid_random_target,833
1443,False,0,,,False,invalid_random_target,833
1444,False,62,"(3, 4, 5, 2, 3, 5)",10,True,,834
1445,False,72,"(4, 6, 5, 6, 8, 6)",6,True,,835
1446,False,0,,,False,invalid_random_target,835
1447,False,0,,,False,invalid_random_target,835
1448,False,0,,,False,invalid_random_target,835
1449,True,65,"(3, 6, 7, 7, 2, 2)",35,True,,836
1450,False,0,,,False,invalid_random_target,836
1451,False,63,"(3, 6, 6, 5, 2, 4)",6,True,,837
1452,False,0,,,False,invalid_random_target,837
1453,False,34,"(2, 4, 6, 6, 1, 5)",2,True,,838
1454,False,0,,,False,invalid_random_target,838
1455,False,69,"(7, 5, 5, 7, 5, 1)",2,False,duplicate,838
1456,False,0,,,False,invalid_random_target,838
1457,False,0,,,False,invalid_random_target,838
1458,False,0,,,False,invalid_random_target,838
1459,False,82,"(2, 4, 2, 6, 2, 4)",50,True,,839
1460,False,0,,,False,invalid_random_target,839
1461,True,65,"(3, 6, 8, 8, 2, 2)",45,True,,840
1462,False,0,,,False,invalid_random_target,840
1463,False,80,"(2, 5, 6, 3, 6, 4)",1,True,,841
1464,True,65,"(4, 6, 6, 8, 1, 2)",51,True,,842
1465,False,77,"(2, 5, 8, 3, 7, 1)",10,True,,843
1466,False,0,,,False,invalid_random_target,843
1467,False,0,,,False,invalid_random_target,843
1468,False,0,,,False,invalid_random_target,843
1469,False,0,,,False,invalid_random_target,843
1470,False,82,"(3, 6, 5, 4, 4, 6)",8,True,,844
1471,False,62,"(3, 4, 5, 7, 7, 0)",60,True,,845
1472,False,82,"(4, 6, 4, 6, 6, 4)",9,True,,846
1473,False,70,"(8, 5, 7, 5, 4, 5)",5,True,,847
1474,False,82,"(2, 4, 5, 4, 2, 3)",54,True,,848
1475,False,50,"(2, 5, 8, 3, 6, 2)",6,True,,849
1476,False,0,,,False,invalid_random_target,849
1477,False,84,"(5, 7, 2, 6, 7, 7)",75,True,,850
1478,False,82,"(4, 8, 5, 4, 3, 4)",2,True,,851
1479,False,0,,,False,invalid_random_target,851
1480,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,851
1481,False,82,"(6, 7, 7, 4, 7, 3)",9,True,,852
1482,True,65,"(3, 6, 8, 8, 2, 2)",45,False,duplicate,852
1483,False,83,"(4, 5, 3, 8, 7, 3)",25,True,,853
1484,False,80,"(4, 6, 5, 8, 7, 6)",5,True,,854
1485,False,0,,,False,invalid_random_target,854
1486,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,854
1487,False,79,"(3, 6, 6, 7, 1, 5)",12,False,duplicate,854
1488,False,80,"(2, 4, 4, 7, 6, 1)",62,True,,855
1489,False,83,"(6, 7, 3, 2, 5, 5)",65,True,,856
1490,False,0,,,False,invalid_random_target,856
1491,False,0,,,False,invalid_random_target,856
1492,False,83,"(5, 7, 3, 3, 5, 5)",2,True,,857
1493,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,857
1494,False,0,,,False,invalid_random_target,857
1495,False,80,"(1, 5, 6, 3, 8, 5)",52,True,,858
1496,False,83,"(4, 5, 4, 6, 2, 7)",10,True,,859
1497,False,0,,,False,invalid_random_target,859
1498,True,65,"(3, 6, 7, 7, 1, 1)",36,False,duplicate,859
1499,False,79,"(5, 5, 2, 7, 5, 5)",2,True,,860
1500,False,82,"(4, 8, 3, 1, 2, 6)",65,True,,861
1501,False,82,"(7, 4, 6, 3, 6, 3)",1,True,,862
1502,False,0,,,False,invalid_random_target,862
1503,False,45,"(5, 5, 6, 7, 2, 2)",7,True,,863
1504,False,0,,,False,invalid_random_target,863
1505,False,60,"(5, 4, 5, 7, 1, 8)",21,True,,864
1506,False,31,"(4, 4, 7, 8, 3, 3)",4,True,,865
1507,False,0,,,False,invalid_random_target,865
1508,False,0,,,False,invalid_random_target,865
1509,False,0,,,False,invalid_random_target,865
1510,False,67,"(7, 5, 7, 8, 6, 4)",4,True,,866
1511,False,81,"(7, 5, 5, 7, 5, 1)",6,False,duplicate,866
1512,False,60,"(2, 6, 7, 8, 2, 1)",1,True,,867
1513,False,83,"(5, 7, 3, 3, 5, 5)",65,False,duplicate,867
1514,False,71,"(4, 4, 5, 2, 4, 2)",6,False,duplicate,867
1515,False,0,,,False,invalid_random_target,867
1516,False,38,"(8, 5, 4, 4, 7, 4)",3,True,,868
1517,False,0,,,False,invalid_random_target,868
1518,False,0,,,False,invalid_random_target,868
1519,False,0,,,False,invalid_random_target,868
1520,False,82,"(4, 6, 4, 8, 2, 5)",12,True,,869
1521,False,0,,,False,invalid_random_target,869
1522,False,69,"(7, 4, 5, 1, 8, 3)",6,True,,870
1523,False,83,"(4, 6, 6, 0, 4, 6)",74,True,,871
1524,False,0,,,False,invalid_random_target,871
1525,False,84,"(6, 7, 3, 2, 7, 3)",47,True,,872
1526,False,80,"(3, 5, 6, 1, 4, 5)",13,False,duplicate,872
1527,False,0,,,False,invalid_random_target,872
1528,False,0,,,False,invalid_random_target,872
1529,False,0,,,False,invalid_random_target,872
1530,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,872
1531,False,82,"(5, 8, 4, 1, 1, 6)",30,True,,873
1532,False,82,"(1, 4, 5, 5, 4, 4)",28,True,,874
1533,False,79,"(8, 4, 7, 6, 4, 5)",4,True,,875
1534,False,83,"(4, 6, 6, 2, 3, 6)",3,True,,876
1535,False,0,,,False,invalid_random_target,876
1536,False,0,,,False,invalid_random_target,876
1537,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,876
1538,False,0,,,False,invalid_random_target,876
1539,False,63,"(3, 5, 5, 6, 3, 6)",6,False,duplicate,876
1540,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,876
1541,False,71,"(1, 5, 6, 4, 7, 5)",2,True,,877
1542,False,0,,,False,invalid_random_target,877
1543,False,84,"(4, 6, 4, 2, 6, 4)",79,True,,878
1544,False,62,"(3, 6, 7, 9, 5, 6)",3,True,,879
1545,False,72,"(5, 7, 3, 2, 3, 4)",7,True,,880
1546,False,72,"(5, 4, 5, 4, 5, 2)",4,False,duplicate,880
1547,False,79,"(4, 5, 1, 3, 2, 6)",39,True,,881
1548,False,0,,,False,invalid_random_target,881
1549,False,81,"(2, 4, 5, 3, 2, 4)",1,True,,882
1550,False,0,,,False,invalid_random_target,882
1551,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,882
1552,False,63,"(5, 5, 6, 3, 3, 3)",3,True,,883
1553,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,883
1554,False,0,,,False,invalid_random_target,883
1555,False,0,,,False,invalid_random_target,883
1556,False,0,,,False,invalid_random_target,883
1557,False,82,"(7, 5, 6, 3, 2, 2)",7,True,,884
1558,True,65,"(3, 6, 6, 8, 2, 2)",31,False,duplicate,884
1559,False,70,"(5, 4, 5, 6, 1, 8)",7,False,duplicate,884
1560,False,0,,,False,invalid_random_target,884
1561,False,50,"(4, 4, 6, 6, 3, 3)",4,True,,885
1562,False,71,"(5, 4, 3, 6, 1, 4)",33,False,duplicate,885
1563,False,80,"(3, 7, 3, 4, 1, 6)",1,False,duplicate,885
1564,False,70,"(7, 5, 5, 7, 4, 3)",6,True,,886
1565,False,69,"(4, 5, 3, 6, 6, 0)",5,True,,887
1566,False,55,"(7, 8, 6, 7, 3, 5)",16,True,,888
1567,False,83,"(4, 7, 3, 2, 3, 5)",10,False,duplicate,888
1568,False,82,"(2, 4, 4, 5, 1, 4)",6,True,,889
1569,False,82,"(6, 7, 7, 1, 7, 4)",80,True,,890
1570,False,72,"(4, 6, 5, 7, 8, 6)",5,True,,891
1571,True,65,"(3, 6, 8, 8, 2, 2)",45,False,duplicate,891
1572,False,70,"(3, 6, 7, 5, 2, 3)",3,True,,892
1573,False,81,"(6, 5, 6, 4, 4, 4)",4,True,,893
1574,False,81,"(4, 6, 3, 8, 5, 2)",28,True,,894
1575,False,0,,,False,invalid_random_target,894
1576,False,80,"(6, 6, 3, 8, 5, 2)",7,True,,895
1577,False,79,"(3, 5, 2, 2, 3, 6)",37,True,,896
1578,False,0,,,False,invalid_random_target,896
1579,False,0,,,False,invalid_random_target,896
1580,False,0,,,False,invalid_random_target,896
1581,False,0,,,False,invalid_random_target,896
1582,False,0,,,False,invalid_random_target,896
1583,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,896
1584,False,82,"(8, 5, 6, 2, 6, 6)",74,True,,897
1585,False,82,"(3, 5, 5, 4, 4, 5)",2,True,,898
1586,False,77,"(4, 5, 6, 7, 5, 1)",2,True,,899
1587,False,81,"(2, 6, 5, 9, 1, 2)",16,True,,900
1588,False,62,"(2, 6, 8, 4, 5, 3)",9,False,duplicate,900
1589,True,65,"(4, 6, 8, 8, 1, 2)",52,False,duplicate,900
1590,False,0,,,False,invalid_random_target,900
1591,False,0,,,False,invalid_random_target,900
1592,False,71,"(3, 5, 7, 3, 6, 3)",4,True,,901
1593,False,0,,,False,invalid_random_target,901
1594,False,0,,,False,invalid_random_target,901
1595,False,71,"(3, 4, 5, 4, 3, 2)",2,True,,902
1596,False,83,"(4, 5, 5, 5, 3, 6)",3,False,duplicate,902
1597,False,0,,,False,invalid_random_target,902
1598,False,83,"(6, 6, 5, 4, 3, 2)",6,True,,903
1599,False,62,"(2, 6, 6, 5, 4, 5)",33,True,,904
1600,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,904
1601,False,61,"(5, 5, 4, 9, 5, 5)",5,True,,905
1602,False,84,"(5, 6, 5, 4, 4, 4)",2,True,,906
1603,False,0,,,False,invalid_random_target,906
1604,False,83,"(6, 6, 7, 4, 3, 2)",19,True,,907
1605,False,79,"(6, 8, 6, 8, 3, 5)",6,True,,908
1606,False,70,"(5, 4, 5, 5, 8, 5)",67,True,,909
1607,False,80,"(7, 5, 6, 7, 4, 1)",7,True,,910
1608,False,0,,,False,invalid_random_target,910
1609,False,83,"(4, 6, 3, 2, 7, 4)",5,True,,911
1610,False,0,,,False,invalid_random_target,911
1611,False,73,"(6, 4, 6, 2, 5, 2)",42,True,,912
1612,False,80,"(6, 6, 4, 7, 8, 1)",59,True,,913
1613,False,0,,,False,invalid_random_target,913
1614,False,62,"(3, 4, 5, 2, 2, 2)",5,True,,914
1615,False,71,"(8, 5, 7, 2, 7, 6)",49,True,,915
1616,False,84,"(3, 6, 4, 6, 7, 6)",8,True,,916
1617,False,81,"(5, 8, 4, 2, 2, 6)",10,True,,917
1618,False,67,"(2, 4, 6, 8, 1, 5)",9,True,,918
1619,False,0,,,False,invalid_random_target,918
1620,False,72,"(5, 4, 4, 3, 5, 2)",2,False,duplicate,918
1621,False,84,"(5, 8, 4, 6, 8, 7)",74,True,,919
1622,False,78,"(2, 4, 3, 7, 2, 4)",3,True,,920
1623,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,920
1624,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,920
1625,True,65,"(3, 6, 7, 9, 1, 1)",41,False,duplicate,920
1626,False,0,,,False,invalid_random_target,920
1627,False,71,"(3, 6, 6, 9, 6, 6)",3,True,,921
1628,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,921
1629,False,0,,,False,invalid_random_target,921
1630,False,82,"(5, 7, 4, 2, 3, 6)",5,True,,922
1631,False,0,,,False,invalid_random_target,922
1632,False,81,"(3, 6, 7, 2, 3, 6)",20,True,,923
1633,False,63,"(5, 4, 5, 2, 1, 4)",34,True,,924
1634,False,83,"(4, 8, 6, 3, 3, 7)",56,True,,925
1635,False,0,,,False,invalid_random_target,925
1636,False,79,"(6, 7, 8, 4, 7, 4)",50,True,,926
1637,False,72,"(3, 9, 4, 6, 2, 2)",3,True,,927
1638,False,0,,,False,invalid_random_target,927
1639,False,0,,,False,invalid_random_target,927
1640,False,66,"(3, 6, 7, 4, 4, 0)",9,True,,928
1641,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,928
1642,False,72,"(6, 5, 3, 8, 2, 7)",49,True,,929
1643,False,0,,,False,invalid_random_target,929
1644,False,63,"(7, 5, 2, 1, 6, 4)",47,True,,930
1645,False,0,,,False,invalid_random_target,930
1646,False,76,"(4, 5, 7, 3, 4, 2)",3,True,,931
1647,False,0,,,False,invalid_random_target,931
1648,False,0,,,False,invalid_random_target,931
1649,False,73,"(6, 4, 5, 2, 6, 3)",7,True,,932
1650,True,65,"(4, 6, 7, 9, 1, 2)",54,False,duplicate,932
1651,True,65,"(4, 6, 7, 8, 0, 2)",55,False,duplicate,932
1652,False,0,,,False,invalid_random_target,932
1653,False,83,"(5, 7, 4, 2, 7, 3)",3,True,,933
1654,False,71,"(8, 5, 6, 2, 6, 7)",48,True,,934
1655,False,81,"(2, 5, 6, 6, 1, 2)",4,True,,935
1656,False,71,"(4, 6, 6, 9, 6, 5)",2,True,,936
1657,False,78,"(7, 5, 3, 3, 2, 5)",33,True,,937
1658,False,0,,,False,invalid_random_target,937
1659,False,82,"(7, 4, 6, 7, 6, 8)",33,True,,938
1660,False,71,"(4, 4, 4, 8, 6, 4)",6,True,,939
1661,False,0,,,False,invalid_random_target,939
1662,False,70,"(5, 5, 4, 8, 6, 5)",5,False,duplicate,939
1663,False,64,"(6, 4, 6, 6, 5, 7)",4,False,duplicate,939
1664,False,80,"(3, 7, 3, 4, 0, 7)",15,True,,940
1665,False,71,"(1, 5, 6, 4, 8, 4)",7,True,,941
1666,False,79,"(7, 8, 6, 7, 4, 6)",72,True,,942
1667,False,57,"(6, 4, 6, 7, 4, 2)",49,True,,943
1668,False,0,,,False,invalid_random_target,943
1669,False,79,"(3, 7, 7, 4, 8, 3)",17,True,,944
1670,False,84,"(5, 6, 6, 5, 4, 2)",5,True,,945
1671,False,0,,,False,invalid_random_target,945
1672,False,57,"(3, 6, 7, 9, 5, 4)",3,True,,946
1673,False,82,"(7, 4, 4, 5, 5, 1)",67,True,,947
1674,False,83,"(4, 5, 3, 3, 2, 4)",8,True,,948
1675,False,79,"(5, 5, 1, 7, 4, 5)",5,False,duplicate,948
1676,True,65,"(3, 7, 7, 7, 1, 2)",22,False,duplicate,948
1677,False,0,,,False,invalid_random_target,948
1678,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,948
1679,False,62,"(4, 4, 5, 2, 3, 4)",7,True,,949
1680,False,83,"(3, 6, 6, 5, 7, 3)",43,True,,950
1681,False,83,"(4, 8, 6, 5, 3, 7)",2,True,,951
1682,False,0,,,False,invalid_random_target,951
1683,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,951
1684,False,79,"(7, 9, 7, 7, 3, 5)",46,True,,952
1685,False,62,"(6, 5, 4, 9, 2, 3)",5,True,,953
1686,False,67,"(7, 5, 2, 1, 8, 4)",65,True,,954
1687,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,954
1688,False,83,"(3, 6, 3, 2, 6, 4)",7,True,,955
1689,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,955
1690,False,84,"(4, 6, 5, 7, 7, 5)",48,True,,956
1691,False,82,"(4, 6, 3, 7, 1, 6)",6,True,,957
1692,False,0,,,False,invalid_random_target,957
1693,False,0,,,False,invalid_random_target,957
1694,False,79,"(8, 4, 7, 4, 3, 4)",11,True,,958
1695,False,82,"(4, 6, 4, 7, 8, 5)",5,True,,959
1696,False,62,"(2, 4, 5, 5, 4, 1)",4,True,,960
1697,False,72,"(3, 9, 4, 3, 2, 2)",63,True,,961
1698,False,0,,,False,invalid_random_target,961
1699,False,73,"(6, 4, 4, 3, 6, 3)",1,True,,962
1700,False,62,"(4, 4, 3, 9, 2, 5)",2,True,,963
1701,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,963
1702,True,65,"(3, 7, 7, 8, 0, 2)",24,False,duplicate,963
1703,True,65,"(3, 6, 6, 7, 1, 2)",28,False,duplicate,963
1704,False,0,,,False,invalid_random_target,963
1705,False,63,"(4, 5, 7, 2, 4, 3)",9,True,,964
1706,False,71,"(5, 7, 5, 9, 2, 2)",7,True,,965
1707,False,61,"(7, 6, 6, 1, 7, 3)",37,True,,966
1708,False,80,"(5, 5, 5, 6, 2, 8)",27,True,,967
1709,False,0,,,False,invalid_random_target,967
1710,False,51,"(2, 6, 5, 4, 4, 0)",35,True,,968
1711,False,0,,,False,invalid_random_target,968
1712,False,83,"(5, 7, 4, 2, 7, 3)",3,False,duplicate,968
1713,False,77,"(5, 5, 2, 2, 3, 6)",52,True,,969
1714,False,53,"(3, 6, 9, 8, 0, 3)",10,True,,970
1715,False,0,,,False,invalid_random_target,970
1716,False,81,"(2, 4, 5, 3, 2, 4)",1,False,duplicate,970
1717,False,0,,,False,invalid_random_target,970
1718,False,81,"(5, 5, 4, 8, 2, 7)",4,True,,971
1719,False,71,"(1, 5, 5, 3, 8, 5)",40,True,,972
1720,False,0,,,False,invalid_random_target,972
1721,False,80,"(2, 4, 6, 7, 6, 1)",25,True,,973
1722,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,973
1723,False,62,"(4, 4, 5, 7, 1, 7)",2,True,,974
1724,False,0,,,False,invalid_random_target,974
1725,False,81,"(6, 5, 5, 7, 6, 1)",4,False,duplicate,974
1726,False,78,"(6, 5, 4, 3, 2, 5)",3,True,,975
1727,False,72,"(6, 4, 2, 1, 7, 2)",63,True,,976
1728,False,0,,,False,invalid_random_target,976
1729,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,976
1730,False,82,"(2, 4, 3, 8, 6, 1)",57,True,,977
1731,False,0,,,False,invalid_random_target,977
1732,False,0,,,False,invalid_random_target,977
1733,False,0,,,False,invalid_random_target,977
1734,False,0,,,False,invalid_random_target,977
1735,False,0,,,False,invalid_random_target,977
1736,False,82,"(3, 6, 4, 6, 6, 5)",2,True,,978
1737,False,82,"(7, 4, 5, 8, 3, 1)",14,True,,979
1738,False,82,"(5, 8, 4, 6, 8, 5)",7,True,,980
1739,False,81,"(1, 5, 6, 6, 4, 4)",2,True,,981
1740,False,0,,,False,invalid_random_target,981
1741,False,0,,,False,invalid_random_target,981
1742,False,0,,,False,invalid_random_target,981
1743,True,65,"(3, 7, 7, 8, 0, 2)",24,False,duplicate,981
1744,False,71,"(1, 5, 7, 2, 4, 4)",5,True,,982
1745,False,80,"(2, 4, 5, 7, 6, 1)",37,True,,983
1746,False,0,,,False,invalid_random_target,983
1747,False,84,"(5, 7, 5, 5, 5, 3)",5,True,,984
1748,False,77,"(4, 5, 2, 2, 3, 5)",25,True,,985
1749,False,70,"(1, 5, 5, 5, 8, 5)",5,True,,986
1750,False,82,"(3, 6, 4, 7, 6, 6)",4,True,,987
1751,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,987
1752,False,83,"(5, 6, 4, 0, 7, 4)",57,True,,988
1753,False,0,,,False,invalid_random_target,988
1754,False,0,,,False,invalid_random_target,988
1755,False,0,,,False,invalid_random_target,988
1756,False,75,"(3, 6, 3, 3, 5, 4)",2,True,,989
1757,False,82,"(5, 6, 6, 7, 3, 1)",2,True,,990
1758,False,72,"(5, 7, 3, 2, 4, 3)",10,True,,991
1759,False,82,"(4, 5, 3, 4, 6, 4)",1,True,,992
1760,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,992
1761,False,63,"(5, 5, 2, 1, 5, 4)",4,True,,993
1762,False,70,"(7, 5, 6, 7, 5, 2)",5,True,,994
1763,False,83,"(7, 5, 6, 3, 6, 3)",30,True,,995
1764,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,995
1765,False,71,"(5, 4, 6, 7, 6, 5)",26,True,,996
1766,False,72,"(3, 9, 4, 4, 2, 1)",10,True,,997
1767,False,73,"(5, 4, 5, 2, 3, 2)",7,True,,998
1768,False,71,"(1, 5, 7, 3, 9, 5)",62,True,,999
1769,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,999
1770,False,82,"(1, 4, 5, 6, 3, 4)",1,True,,1000
1771,False,80,"(3, 5, 3, 8, 4, 1)",2,True,,1001
1772,False,68,"(4, 6, 1, 9, 5, 1)",68,True,,1002
1773,False,77,"(3, 5, 2, 3, 2, 6)",6,True,,1003
1774,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,1003
1775,False,77,"(4, 5, 1, 2, 3, 6)",67,True,,1004
1776,False,82,"(7, 3, 4, 6, 5, 1)",65,True,,1005
1777,False,0,,,False,invalid_random_target,1005
1778,False,0,,,False,invalid_random_target,1005
1779,False,83,"(4, 8, 6, 4, 3, 4)",7,True,,1006
1780,False,0,,,False,invalid_random_target,1006
1781,True,65,"(3, 7, 7, 7, 1, 2)",22,False,duplicate,1006
1782,False,70,"(6, 8, 7, 7, 3, 5)",2,True,,1007
1783,False,72,"(4, 4, 4, 6, 2, 4)",3,True,,1008
1784,False,70,"(5, 5, 3, 6, 1, 7)",4,True,,1009
1785,False,81,"(4, 5, 6, 3, 4, 5)",5,False,duplicate,1009
1786,False,81,"(2, 5, 5, 8, 2, 2)",5,True,,1010
1787,False,83,"(5, 6, 6, 7, 1, 5)",5,True,,1011
1788,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,1011
1789,False,82,"(5, 7, 4, 6, 7, 7)",5,False,duplicate,1011
1790,False,72,"(5, 5, 3, 4, 4, 2)",6,True,,1012
1791,False,70,"(5, 4, 4, 5, 1, 3)",50,True,,1013
1792,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,1013
1793,False,72,"(5, 4, 3, 8, 3, 6)",22,True,,1014
1794,False,0,,,False,invalid_random_target,1014
1795,False,61,"(3, 7, 8, 6, 7, 1)",34,True,,1015
1796,False,71,"(4, 5, 3, 6, 1, 4)",7,False,duplicate,1015
1797,False,81,"(4, 6, 6, 2, 3, 6)",47,False,duplicate,1015
1798,False,71,"(7, 5, 7, 2, 6, 6)",2,True,,1016
1799,False,72,"(5, 7, 3, 3, 4, 4)",1,True,,1017
1800,False,0,,,False,invalid_random_target,1017
1801,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,1017
1802,True,65,"(3, 6, 7, 7, 0, 2)",34,False,duplicate,1017
1803,False,0,,,False,invalid_random_target,1017
1804,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,1017
1805,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,1017
1806,False,0,,,False,invalid_random_target,1017
1807,False,0,,,False,invalid_random_target,1017
1808,False,57,"(4, 4, 6, 7, 2, 2)",1,True,,1018
1809,False,0,,,False,invalid_random_target,1018
1810,False,0,,,False,invalid_random_target,1018
1811,False,82,"(4, 7, 4, 0, 8, 3)",57,True,,1019
1812,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,1019
1813,False,81,"(7, 3, 4, 1, 8, 3)",40,True,,1020
1814,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,1020
1815,False,0,,,False,invalid_random_target,1020
1816,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,1020
1817,False,0,,,False,invalid_random_target,1020
1818,False,80,"(2, 4, 3, 8, 4, 1)",2,True,,1021
1819,False,72,"(1, 5, 6, 5, 6, 5)",2,True,,1022
1820,False,84,"(5, 6, 5, 5, 3, 4)",5,True,,1023
1821,False,64,"(6, 4, 6, 5, 5, 6)",1,False,duplicate,1023
1822,False,83,"(4, 5, 4, 6, 2, 7)",10,False,duplicate,1023
1823,False,0,,,False,invalid_random_target,1023
1824,False,82,"(2, 6, 5, 6, 6, 4)",16,False,duplicate,1023
1825,False,82,"(3, 4, 5, 7, 5, 3)",8,True,,1024
1826,False,82,"(5, 4, 5, 7, 6, 8)",5,True,,1025
1827,False,83,"(4, 5, 5, 6, 2, 6)",5,False,duplicate,1025
1828,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,1025
1829,False,63,"(3, 5, 5, 3, 2, 2)",2,True,,1026
1830,False,0,,,False,invalid_random_target,1026
1831,False,72,"(5, 4, 3, 3, 5, 3)",15,True,,1027
1832,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,1027
1833,False,62,"(9, 5, 5, 4, 7, 4)",40,True,,1028
1834,False,83,"(4, 7, 6, 4, 5, 3)",5,True,,1029
1835,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,1029
